url,food,course,ingredients,instructions,ingredients_clean,ingredients_token
https://panlasangpinoy.com/tuna-frittata-recipe/,Tuna Frittata Recipe,none,"2 10 oz. cans tuna, 1/2 cup shredded cheese, 5 eggs beaten, 1/2 teaspoon salt, 1/8 teaspoon pepper, 3 teaspoons cooking oil","Grease a 9"" inch pie dish by pouring-over cooking oil and rubbing it on the surface.
Combine eggs, tuna, salt, and pepper. Mix well.
Pour-mixture on the pie dish.
Preheat oven to 370 degrees Fahrenheit
Bake for 12 to 14 minutes.
Sprinkle the cheese on top. Set the oven to broil and then continue broiling for 3 minutes.
Serve with toasted bread. Share and enjoy!",tuna cheese egg,"['tuna', 'cheese', 'egg']"
https://panlasangpinoy.com/tonkatsu-sauce/,Tonkatsu Sauce,none,"1/2 cup tomato ketchup, 3 tablespoons Worcestershire sauce, 2 teaspoons ginger powder, 1 teaspoon garlic powder, 1 tablespoon granulated white sugar, A pinch of salt, 1/2 cup warm sake","Combine all the ingredients in a bowl.
Stir the ingredients using a spoon.
Place the bowl in a microwave oven and then microwave for 15 to 20 seconds.
Stir once more and then serve with Tonkatsu.",tomato ketchup worcestershire sauce ginger powder garlic powder granulate white warm sake,"['tomato', 'ketchup', 'worcestershire', 'sauce', 'ginger', 'powder', 'garlic', 'powder', 'granulate', 'white', 'warm', 'sake']"
https://panlasangpinoy.com/chicken-salad-wrap/,Chicken Salad Wrap,none,"1 1/2 cups boiled boneless chicken breast cubed, 2 pieces 10 inches tortilla wrap, 4 pieces leaf lettuce cleaned, 1 celery stalk chopped, 1/4 cup mayonnaise, 1 teaspoon lime juice, Salt and pepper to taste","Combine the celery, chicken, salt, and pepper in a large mixing bowl.
Put-in the lime juice and mayonnaise. Fold the mixture to mix all the ingredients.
Arrange 2 leaf lettuces over the tortilla wrap.
Scoop half of the chicken mixture on top of the lettuce. Fold the opposite sides of the tortilla and roll starting from the end of the unfolded side until the chicken salad is completely secured.
Serve with chips.
Share and enjoy!",chicken breast cub tortilla leaf lettuce celery stalk mayonnaise lime juice,"['chicken', 'breast', 'cub', 'tortilla', 'leaf', 'lettuce', 'celery', 'stalk', 'mayonnaise', 'lime', 'juice']"
https://panlasangpinoy.com/easy-porterhouse-steak-recipe/,Easy Porterhouse Steak Recipe,none,"2 pieces Porterhouse steak about 12 to 16 ounces per piece, 1 tablespoon extra-virgin olive oil, 2 1/2 teaspoons sea salt, 1 teaspoon ground black pepper","Rub the olive oil over the steak slices.
Combine salt and pepper and then rub all over the steak. Let it stand for 30 minutes.
Heat-up the grill. Arrange the steaks and grill for 8 minutes per side. Note: going beyond 8 minutes will make your steak less juicy.
Let the grilled steak rest for 5 to 7 minutes.
Transfer to individual plates and then serve with mashed potato and your favorite steak sauce.
Share and enjoy!",porterhouse steak extravirgin olive sea black,"['porterhouse', 'steak', 'extravirgin', 'olive', 'sea', 'black']"
https://panlasangpinoy.com/baked-lobster-tail-recipe/,Baked Lobster Tail Recipe,none,"4 pieces lobster tails 6 to 8 oz. each, 2 tablespoons melted butter, 2 teaspoons parsley flakes, 4 teaspoons juice of fresh lemon, 3/4 cup water, 1/2 teaspoon salt, A pinch of ground black pepper","Preheat oven to 360 degree Fahrenheit.
Make a vertical slit on the lobster tail using a pair of kitchen shears. Start from the top part moving towards the tail end.
Expose the lobster meat by gently pulling the sides created by the slit in opposite directions. Pull the meat using your hands. Do not completely remove the meat.
Arrange the lobster in a baking tray (tray should have an elevated border)
Combine salt, pepper, butter, and parsley in a bowl.
Using a basting brush, brush the butter mixture over the exposed meat of the lobster
Pour water on the baking tray where the lobster tails are sitting.
Bake for 22 to 25 minutes.
Let cool and then transfer to a serving plate.
Serve with lemon butter sauce. Share and enjoy!",lobster tail butter parsley flake juice lemon black,"['lobster', 'tail', 'butter', 'parsley', 'flake', 'juice', 'lemon', 'black']"
https://panlasangpinoy.com/tonkatsu-recipe/,Tonkatsu Recipe,none,"4 individual portions of boneless pork chops, 1 cup Panko bread crumbs, 1 large egg beaten, 2 tablespoons all-purpose flour, 2 cups shredded cabbage, 3/4 cups cooking oil, Salt and pepper","Rub some salt and pepper on the pork chops. Let stand for 15 minutes.
Heat the cooking oil in a frying pan.
Coat the pork chops with flour and then dip in the beaten egg mixture.
Coat the pork chop with Panko bread crumbs. Make sure that all sides are completely coated.
Fry one side of the Tonkatsu in low to medium heat until the color turns golden brown (about 6 to 9 minutes)and them flip to cook the other side.
Arrange in a serving plate with shredded cabbage and Tonkatsu sauce.
Serve. Share and enjoy!",pork panko bread crumb egg all purpose flour cabbage,"['pork', 'panko', 'bread', 'crumb', 'egg', 'allpurpose', 'flour', 'cabbage']"
https://panlasangpinoy.com/filipino-pork-fried-rice-recipe/,Filipino Pork Fried Rice Recipe,none,"1/4 lb. pork belly thinly sliced, 4 to 5 cups cooked white rice preferably cold, 2 tablespoons soy sauce, 7 cloves garlic crushed, 1 teaspoon salt, 3 tablespoons cooking oil, Cooking Procedure","Combine pork slices and soy sauce. Mix and let stand for 30 minutes.
Combine salt and rice. Gently mix using your hands. Set aside.
Heat a wide pan and then pour-in the cooking oil.
Put-in the garlic. Cook until medium brown.
Remove the garlic and then set aside.
Put-in the pork (including the marinade). Cook in low to medium heat for 5 minutes.
Increase the heat to med-high. Put-in the rice. Cook for 5 to 7 minutes while stirring almost continuously to prevent the rice from sticking at the bottom.
Add half of the fried garlic. Stir and then cook for a minute more.
Transfer to a serving plate. Top with remaining fried garlic.
Serve. Share and enjoy!",pork belly white rice cold soy sauce garlic,"['pork', 'belly', 'white', 'rice', 'cold', 'soy', 'sauce', 'garlic']"
https://panlasangpinoy.com/easy-seared-scallops/,Easy Seared Scallops,none,"1 lb. sea scallops, 1 tablespoon butter, 2 teaspoons extra virgin olive oil, Salt and pepper","Sprinkle salt and pepper on the scallops. Gently rub the seasoning and let it stay for 5 minutes.
Melt the butter in a pan and then add the olive oil.
When the butter and oil mixture becomes hot, sear each side of the scallops until both sides are golden to dark brown.
Serve as an appetizer.
Share and enjoy!",sea scallop butter virgin olive,"['sea', 'scallop', 'butter', 'virgin', 'olive']"
https://panlasangpinoy.com/lengua-con-setas-recipe/,Lengua Con Setas Recipe,none,"1 1/2 lbs. Ox tongue cleaned, 2 cups chopped crimini mushroom, 1 large yellow onion chopped, 2 teaspoons minced garlic, 4 tablespoons Worcestershire Sauce, 2 tablespoons oyster sauce, 2 tablespoons light soy sauce, 3/4 cup water, 1/2 tablespoon dried parsley flakes, 1 teaspoon granulated white sugar, 1 tablespoon cornstarch mixed with 2 tablespoons cold water, 3 tablespoons cooking oil, salt and pepper to taste","Boil the Ox tongue in about 1 quart of water for 90 minutes or until tender (you can use a pressure cooker to quickly tenderize it).
Let the tongue cool down, and then scrape out the skin.
Slice the tongue into serving pieces.
Heat oil in a cooking pot.
Saute onion and garlic.
When the onion becomes soft, put-in the Ox tongue. Cook for 3 minutes.
Add oyster sauce, soy sauce, sugar, and Worcestershire sauce. Stir and then simmer for a minute.
Add the mushrooms and Pour-in water. Let boil and then simmer until the liquid reduces.
Add salt and pepper to taste.
Put-in the cornstarch and water mixture. Stir. Cook until the sauce thickens.
Transfer to a serving plate. Sprinkle parsley flakes on top.
Share and enjoy!",ox tongue crimini mushroom yellow onion garlic worcestershire sauce oyster sauce light soy sauce parsley flake granulate white cornstarch cold,"['ox', 'tongue', 'crimini', 'mushroom', 'yellow', 'onion', 'garlic', 'worcestershire', 'sauce', 'oyster', 'sauce', 'light', 'soy', 'sauce', 'parsley', 'flake', 'granulate', 'white', 'cornstarch', 'cold']"
https://panlasangpinoy.com/pineapple-and-soy-sauce-pork-pot-roast/,Pineapple and Soy Sauce Pork Pot Roast,none,"1 to 1 1/2 lbs. pork shank portion, 1 15 oz. can crushed pineapple, 1/2 cup soy sauce, 1 medium yellow onion chopped, 1 1/2 teaspoons salt, 1/2 teaspoon ground black pepper, 2 teaspoons granulated white sugar, 2 teaspoons fresh rosemary, 2 to 3 cups water, 3 tablespoons cooking oil, Cooking Procedure","Heat the cooking oil in a Dutch oven.
Saute the onion until it becomes soft.
Put-in the pork and cook until all the sides turns light brown (you will need to turn the pork until all sides are done).
put-in crushed pineapple, soy sauce, sugar, salt, pepper, rosemary, and water. Let boil and then simmer for 45 minutes.
Preheat oven to 400 degrees Fahrenheit.
Put the Dutch oven inside the oven and then roast for 35 to 40 minutes (you can add more water if the liquid is not enough).
Remove from the oven and then transfer to a serving plate.
Serve with rice. share and enjoy!",pork shank pineapple soy sauce yellow onion black granulate white rosemary,"['pork', 'shank', 'pineapple', 'soy', 'sauce', 'yellow', 'onion', 'black', 'granulate', 'white', 'rosemary']"
https://panlasangpinoy.com/ground-beef-spaghetti-alfredo/,Ground Beef Spaghetti Alfredo,none,"1 lb. spaghetti noodles cooked according to package instructions, 1 lb. ground beef, 4 tablespoons butter, 2 cups heavy whipping cream, 1 teaspoon minced garlic, 3/4 cup Parmesan cheese grated, 3 tablespoons chopped parsley, Cooking Procedure","Melt butter in a wide pan.
Add-in garlic. Cook for 20 seconds.
Put-in ground beef. Stir and then brown the beef (about 5 to 7 minutes).
Pour-in heavy cream. Let boil and then simmer for 15 minutes (add water as necessary).
Put-in 1/2 cup Parmesan cheese. Stir.
Arrange spaghetti noodles in a serving plate. Top with remaining Parmesan cheese and chopped parsley.
Serve. Share and enjoy!",spaghetti noodle beef butter heavy whip cream garlic parmesan cheese parsley,"['spaghetti', 'noodle', 'beef', 'butter', 'heavy', 'whip', 'cream', 'garlic', 'parmesan', 'cheese', 'parsley']"
https://panlasangpinoy.com/lechon-sisig-recipe/,Lechon Sisig Recipe,none,"1 lb. Lechon roasted pork, minced, 1 large yellow onion, 1/2 tablespoon soy sauce, 1 teaspoon salt, 2 pieces lime or calamansi, 4 tablespoons light mayonnaise, 1/2 teaspoon ground black pepper, 1 teaspoon hot sauce, 1 teaspoon margarine","Melt the margarine in a frying pan.
Put-in onion and then cook for 2 minutes or until soft.
Add the lechon. Stir.
Put-in garlic powder, soy sauce, salt, and pepper. Stir. Cook for 5 to 6 minutes in high heat.
Add the mayonnaise. Stir and then cook for 3 minutes.
Transfer to a serving plate. You can squeeze lime or calamansi and add hot sauce if desired.
Serve. Share and enjoy!",lechon roast pork yellow onion soy sauce lime calamansi light mayonnaise black hot sauce margarine,"['lechon', 'roast', 'pork', 'yellow', 'onion', 'soy', 'sauce', 'lime', 'calamansi', 'light', 'mayonnaise', 'black', 'hot', 'sauce', 'margarine']"
https://panlasangpinoy.com/chicken-soup-recipe/,Chicken Soup Recipe,none,"1 whole chicken, 2 cups rotini, 3 medium carrots cut in half, 5 celery stalks Cut in half, 1 medium yellow onion, 2 teaspoons chicken powder, 1 teaspoon salt, 1/2 teaspoon ground black pepper, 2 quarts water","Boil the water in a wide cooking pot.
Put-in the chicken, carrots, celery, and onion. Simmer for 1 hour.
Remove the chicken and vegetables leaving the stock. Shred the meat of the chicken and discard the bones and then slice the carrots, celery, and onion.
Put everything back in the cooking pot along with the chicken stock and then apply heat.
Let the chicken stock re-boil (add a few cups of water, if necessary).
Add the rotini pasta. Cook for 15 minutes.
Transfer to individual bowls.
Serve. Share and enjoy!",chicken rotini carrot celery stalk yellow onion chicken powder black,"['chicken', 'rotini', 'carrot', 'celery', 'stalk', 'yellow', 'onion', 'chicken', 'powder', 'black']"
https://panlasangpinoy.com/easy-ham-and-green-peas-saute/,Easy Ham and Green Peas Saute,none,"1 lb. ham shank, cubed, 1 tablespoon oyster sauce, 2 tablespoons soy sauce, 1 cup green peas, 1 medium red bell pepper chopped, 2 teaspoons dried parsley flakes, 1/2 cup water, 2 tablespoons cooking oil, 1 teaspoon salt, 1/2 teaspoon ground black pepper","Heat the oil in a pan.
Put-in the ham and then cook for 2 minutes while stirring after every 30 seconds.
Add soy sauce, oyster sauce, and water. Stir and simmer until the liquid completely evaporates.
Put-in green peas, bell pepper, and dried parsley. Gently stir. Cook covered in low to medium heat for 3 to 5 minutes.
Serve with steamed white rice.
Share and enjoy!",ham shank cub oyster sauce soy sauce pea red bell parsley flake black,"['ham', 'shank', 'cub', 'oyster', 'sauce', 'soy', 'sauce', 'pea', 'red', 'bell', 'parsley', 'flake', 'black']"
https://panlasangpinoy.com/chicken-fried-rice-recipe/,Chicken Fried Rice Recipe,none,"5 cups cooked white rice leftover preferred, 1 tablespoon light soy sauce, 1/2 cup green peas, 4 ounces boneless chicken breasts thinly sliced, 1/4 cup carrots minced, 1 1/2 teaspoons salt, 3 to 4 tablespoons cooking oil","Combine salt and rice. Mix gently using your clean hands. Do not mash.
Heat the cooking oil in a wok.
When the oil is hot, put-in the chicken. Stir-fry for 3 minutes.
Pour-in the soy sauce, green peas, and carrots. Cook for 1 minute.
Add the rice. Cook for 7 to 8 minutes while gently stirring once in awhile.
Serve hot. Share and enjoy!",white rice light soy sauce pea chicken breast carrot,"['white', 'rice', 'light', 'soy', 'sauce', 'pea', 'chicken', 'breast', 'carrot']"
https://panlasangpinoy.com/chili-shrimp-recipe/,Chili Shrimp Recipe,none,"1 lb. shrimp with head and shell, cleaned, 3/4 cup leeks chopped, 2 teaspoons Sriracha hot sauce, 2 tablespoons hoisin sauce, 4 tablespoons ketchup, 2 tablespoons sweet chili sauce, 1 tablespoon fish sauce, a few drops of sesame oil, 5 garlic cloves minced, 1 knob ginger minced, 2 tablespoons cooking oil","Heat the oil in a pan.
Sauté the garlic and ginger
Put-in the shrimp. Stir and then cook for 1 minute.
Add the ketchup, hot sauce, chili sauce, and hoisin sauce. Stir. Cook for 2 to 4 minutes.
Pour-in the fish sauce and some sesame oil.
Add the leeks. Stir and then cook for 3 to 5 minutes.
Transfer to a serving plate. Serve. Share and enjoy!",shrimp head shell leek sriracha hot sauce hoisin sauce ketchup chili sauce fish sauce sesame garlic knob ginger,"['shrimp', 'head', 'shell', 'leek', 'sriracha', 'hot', 'sauce', 'hoisin', 'sauce', 'ketchup', 'chili', 'sauce', 'fish', 'sauce', 'sesame', 'garlic', 'knob', 'ginger']"
https://panlasangpinoy.com/lugaw-recipe/,Lugaw Recipe,none,"1 cup long grain white rice, 4 to 5 cups water, 2 teaspoons salt, 1/4 cup rousong pork floss","Pour water in a cooking pot. Bring to a boil.
Put-in the rice. Continue cooking for 30 minutes or until the texture becomes thick, while stirring once in awhile.
Add the salt, stir and then cook for 2 minutes more.
Transfer to a serving bowl. Top with a tablespoon of rousing.
Serve hot. Share and enjoy!",grain white rice rousong pork floss,"['grain', 'white', 'rice', 'rousong', 'pork', 'floss']"
https://panlasangpinoy.com/sta-fe-dip-recipe/,Sta. Fe Dip Recipe,none,"1 cup canned refried beans, 1 1/2 cups salsa con queso, 1 1/2 cups guacamole, 3/4 cup sour cream, 1 cup Pico de Gallo, 2 oz. canned green chiles, diced, 1/2 cup black olives sliced","Arrange the ingredients in a large bowl starting with the refried beans, salsa con queso (or cheese dip), guacamole,sour cream, pico de gallo (or chunky salsa), green chiles, and black olives.
Place inside the fridge for 3 hours.
Serve with your favorite corn chips, tortilla chips, potato chips, or even fries.
Share and enjoy!",bean salsa con queso guacamole sour cream pico gallo chile dice black olive,"['bean', 'salsa', 'con', 'queso', 'guacamole', 'sour', 'cream', 'pico', 'gallo', 'chile', 'dice', 'black', 'olive']"
https://panlasangpinoy.com/ground-beef-basil-and-tomato-frittata/,Ground Beef Basil and Tomato Frittata,none,"1/2 lb. ground beef, 3 tablespoons chopped basil, 3 pieces Roma tomato diced, 6 eggs beaten, 1 teaspoon salt, 1/4 teaspoon ground black pepper, 1 tablespoon cooking oil","Heat the oil in a pan. Put-in the beef and then cook for 3 to 5 minutes.
Add the basil. Cook for 1 minute. Turn the heat off and Let the beef cool down.
Preheat oven to 350 degrees Fahrenheit.
In a large mixing bowl, combine eggs, cooked beef and basil, tomato, salt, and pepper. Beat.
Pour the mixture into an oval baking pan.
Bake for 20 to 30 minutes, or until the mixture rises and becomes solid. Do not over bake.
Serve with tomato ketchup.
Share and enjoy!",beef basil rom tomato dice egg black,"['beef', 'basil', 'rom', 'tomato', 'dice', 'egg', 'black']"
https://panlasangpinoy.com/carne-asada-burrito-recipe/,Carne Asada Burrito Recipe,none,"1 lb. Carne Asada, 4 pieces large flour tortillas, 1 cup Guacamole, 2 cups Cilantro Lime Rice, 1 cup Pico de Gallo, 3/4 cup sour cream, 1/2 cup roasted bell pepper sliced into strips (optional), 3/4 cup shredded cheddar cheese, 2 pieces lime sliced","Cover the flour tortillas using a paper towel. Microwave for 30 seconds
On every flour tortilla, arrange the carne asada, rice, pico de gallo, bell pepper, guacamole, sour cream, and top with cheese.
Fold 2 opposite sides of the tortilla wrap by 3 inches, and then roll the unfolded sides until it forms a cylinder and the contents are sealed.
Transfer to a serving plate with lime sliced.
Serve. Share and enjoy!",carne asada flour tortilla guacamole cilantro lime rice pico gallo sour cream roast bell cheddar cheese lime,"['carne', 'asada', 'flour', 'tortilla', 'guacamole', 'cilantro', 'lime', 'rice', 'pico', 'gallo', 'sour', 'cream', 'roast', 'bell', 'cheddar', 'cheese', 'lime']"
https://panlasangpinoy.com/crab-dip-recipe/,Crab Dip Recipe,none,"1 6 oz. can natural crab meat, 1 cup regular cream cheese, 1 1/2 tablespoons heavy whipping cream, 1/2 teaspoon mustard powder, 2 tablespoons Parmesan cheese grated, 1/2 teaspoon concentrated crab boil seasoning liquid, 1/4 teaspoon Tabasco sauce","Combine all the ingredient in an oven and microwave safe bowl.
Microwave for 1 minute. Gently fold until all the ingredients are well distributed.
Preheat oven to 350 degrees Fahrenheit.
Bake the mixture for 15 to 20 minutes or until the top turns light brown.
Serve with your favorite chips or bread.
Share and enjoy!",natural crab meat cream cheese heavy whip cream mustard powder parmesan cheese concentrate crab tabasco sauce,"['natural', 'crab', 'meat', 'cream', 'cheese', 'heavy', 'whip', 'cream', 'mustard', 'powder', 'parmesan', 'cheese', 'concentrate', 'crab', 'tabasco', 'sauce']"
https://panlasangpinoy.com/pancit-habhab-recipe/,Pancit Habhab Recipe,none,"1 lb. Miki Lucban, 1/2 lb. pork belly thinly sliced and chopped, 4 to 5 cups beef broth, 1/2 lb. shrimp cleaned, 1/4 lb. pig's liver sliced, 1 piece chayote sliced, 1 cup bok choy or pechay, chopped, 1 cup snap pea or snow pea, 3/4 cup shredded carrots, 1 medium onion sliced, 5 cloves garlic crushed, 4 tablespoons cooking oil, 5 tablespoons soy sauce, 1/2 teaspoon ground black pepper, Banana leaf cleaned and cut into 5 x 5 inch pieces","Heat 3 tablespoons of cooking oil in a wide cooking pot.
Stir-fry the chayote, snap pea, carrots, and bok choy for 3 to 4 minutes. Set aside.
On the same cooking pot, add remaining oil. Put-in the pork slices. Cook for 5 minutes or until the oil from the pork comes out.
Put-in the onion and garlic. Cook for 2 minutes.
Add the liver. Stir.
Add the shrimp. Cook each side for 1 minute. Remove the shrimp and then set aside.
Sprinkle the ground black pepper and pour-in soy sauce.
Pour-in the beef broth. Let boil. Simmer for 20 minutes.
Put-in the Miki Lucban noodles. Cook while stirring until the noodles absorbs the liquid.
Add half of the stir-fried vegetables. Stir.
Arrange on top of each banana leaf and then top with shrimp and more vegetables.
Serve. Share and enjoy!",miki lucban pork belly beef broth shrimp pig liver chayote bok choy pechay pea pea carrot onion garlic soy sauce black banana leaf,"['miki', 'lucban', 'pork', 'belly', 'beef', 'broth', 'shrimp', 'pig', 'liver', 'chayote', 'bok', 'choy', 'pechay', 'pea', 'pea', 'carrot', 'onion', 'garlic', 'soy', 'sauce', 'black', 'banana', 'leaf']"
https://panlasangpinoy.com/century-egg-congee-with-salted-pork/,Century Egg Congee with Salted Pork,none,"1/4 lb. pork, 2 tablespoons salt, 1 cup long grain white rice, 4 to 5 cups water, 2 cups chicken stock, 3 pieces century egg sliced, 1/2 cup chopped scallions","Rub salt all over the pork. Let it stand for 1 to 2 hours.
Steam the salted pork for 30 to 40 minutes.
Let the pork cool down and then shred the pork using your fingers. Set Aside.
Prepare the congee by combining 4 to 5 cups of water with the chicken stock in a large cooking pot. Boil.
Add the rice and then wait for the liquid to re-boil. Stir every 5 minutes. Continue cooking in medium heat until porridge-like texture is achieved (usually about 30 minutes or more).
Transfer the congee in an individual serving bowl. Top with sliced century egg, shredded salted pork, and scallions.
Serve. Share and enjoy!",pork grain white rice chicken stock century egg scallion,"['pork', 'grain', 'white', 'rice', 'chicken', 'stock', 'century', 'egg', 'scallion']"
https://panlasangpinoy.com/cilantro-lime-rice/,Cilantro Lime Rice,none,"3 cups cooked jasmine rice, 1/4 cup cilantro, 1/2 tablespoon olive oil, 1/4 teaspoon minced garlic, Juice from 1 piece lime, 1/4 teaspoon salt","Combine cilantro, garlic, lime juice, and olive oil in a food processor.
Shred the mixture for 20 seconds.
Combine the shredded mixture with the cooked white rice along with the salt. Mix well.
Transfer to a serving bowl.
Serve. Share and enjoy!",jasmine rice cilantro olive garlic juice lime,"['jasmine', 'rice', 'cilantro', 'olive', 'garlic', 'juice', 'lime']"
https://panlasangpinoy.com/adobong-dilaw-recipe/,Adobong Dilaw Recipe (Yellow Adobo),none,"2 lbs. pork sliced, 1/2 cup white vinegar, 1 small yellow onion minced, 1 knob turmeric sliced, 6 cloves garlic crushed, 4 dried bay leaves, 1 piece pork or beef cube or 2 teaspoons beef powder, 1/2 teaspoon granulated white sugar, 1 cup water, 2 teaspoons peppercorn, 3 tablespoons cooking oil","Heat the cooking oil in a cooking pot.
Put-in the garlic and then cook until the color turns light brown.
Add the onion. Cook for 1 minute.
Put-in the sliced turmeric, peppercorn, and bay leaves. Cook for 10 to 15 seconds.
Add the pork slices. Cook while stirring once in a while until the pork turns light brown (about 5 minutes).
Put-in the pork or beef cube (or powder) and the pour-in the water. Let boil.
Cover the pot and then simmer for 30 to 45 minutes (add additional water as necessary).
Pour-in the vinegar. Allow the liquid to re-boil.
Stir and then add the sugar. Cook for a minute more.
Transfer to a serving plate.
Serve. Share and enjoy!",pork white vinegar yellow onion knob turmeric garlic bay pork beef beef powder granulate white peppercorn,"['pork', 'white', 'vinegar', 'yellow', 'onion', 'knob', 'turmeric', 'garlic', 'bay', 'pork', 'beef', 'beef', 'powder', 'granulate', 'white', 'peppercorn']"
https://panlasangpinoy.com/chicken-salad-with-apples-and-grapes/,Chicken Salad with Apples and Grapes,none,"2 cups boiled boneless chicken breast cubed, 1/2 cup apple cubed, 8 pieces seedless grapes halved, 1/2 cup chopped celery, 6 tablespoons mayonnaise, 1 tablespoon lemon juice, Salt and pepper to taste","Combine the chicken, celery, apple, and grapes in a large mixing bowl.
Add the mayonnaise and lemon juice. Gently fold the mixture until every ingredient well distributed.
Sprinkle salt and pepper and then fold until the salt and pepper are distributed.
Transfer to a serving bowl.
Refrigerate for at least 2 hours.
Serve. Share and enjoy!",chicken breast cub apple cub seedless grape celery mayonnaise lemon juice,"['chicken', 'breast', 'cub', 'apple', 'cub', 'seedless', 'grape', 'celery', 'mayonnaise', 'lemon', 'juice']"
https://panlasangpinoy.com/braised-pork-ribs-recipe/,Braised Pork Ribs Recipe,none,"2 lbs. pork ribs, 12 pieces baby carrots, 1 medium onion chopped, 1 1/2 cups red wine, 1 1/2 cups beef broth, 3 tablespoons olive oil, 1 tablespoon fresh thyme, Salt and pepper to taste","Heat olive oil in a cooking pot.
When the oil becomes hot, saute the onion.
Put-in the pork ribs. Cook for about 3 minutes.
Pour-in red wine and beef broth. Let boil.
Add the carrots and thyme. Simmer for 45 minutes.
Add salt and pepper to taste.
Transfer to a serving plate.
Serve. Share and enjoy!",pork rib baby carrot onion red wine beef broth olive thyme,"['pork', 'rib', 'baby', 'carrot', 'onion', 'red', 'wine', 'beef', 'broth', 'olive', 'thyme']"
https://panlasangpinoy.com/longganisa-fried-rice/,Longganisa Fried Rice,none,"5 cups leftover steamed white rice, 3 pieces longganisa removed from the casing and the chopped, 2 raw eggs, 2 teaspoons sea salt, 1 teaspoon garlic powder, 2 teaspoons soy sauce, 3 tablespoons cooking oil","Combine the rice, salt, and garlic powder. Gently mash the mixture until the rice breaks apart and all the ingredients are well distributed.
Heat the oil in a wide frying pan.
When the oil becomes hot, put-in the chopped longganisa. Cook for 2 minutes.
Put-in the mashed rice. Cook for 5 minutes in medium heat while stirring once in awhile.
Make a space in the pan by putting the rice on one side.
Crack the eggs and then put in the open space of the pan. Let the eggs cook and then chop using the tip of your spatula.
Gently mix the eggs with the rest of the Ingredients.
Pour-in the soy sauce. Stir and then cook for one minute.
Transfer to a serving plate.
Serve. Share and enjoy!",white rice longganisa case raw egg sea garlic powder soy sauce,"['white', 'rice', 'longganisa', 'case', 'raw', 'egg', 'sea', 'garlic', 'powder', 'soy', 'sauce']"
https://panlasangpinoy.com/tuna-salad-wrap/,Tuna Salad Wrap,none,"1 1/2 cups tuna salad get recipe here, 1 medium tomato diced, 4 pieces leaf lettuce cleaned, 2 tablespoons shredded cheddar cheese, 2 pieces 10 to 12 inches flour tortilla wrap","Combine the tuna salad and cheddar cheese. Mix well.
Arrange 2 leaf lettuces over one tortilla wrap and then put-in half of the chopped tomato.
Arrange 3/4 cup of the tuna salad and cheese mixture over the chopped tomatoes.
Fold 2 opposite ends of the wrap (about 3 inches). Roll starting on the unfolded side until the contents are wrapped properly.
Slice half of the wrap crosswise using a knife and then arrange in a serving plate.
Serve. Share and enjoy!",tuna salad tomato dice leaf lettuce cheddar cheese flour tortilla,"['tuna', 'salad', 'tomato', 'dice', 'leaf', 'lettuce', 'cheddar', 'cheese', 'flour', 'tortilla']"
https://panlasangpinoy.com/creamed-spinach-recipe/,Creamed Spinach Recipe,none,"2 14 oz. cans spinach, 2 tablespoons minced garlic, 3 tablespoons butter, 3/4 to 1 cup heavy whipping cream, 1/2 teaspoon salt, a pinch of nutmeg, 1/4 teaspoon ground black pepper","Melt butter in a pan.
Add garlic and then cook until the color turns light brown.
Put-in spinach. Stir.
Sprinkle salt, pepper, and nutmeg. Cook for 3 minutes while stirring.
Pour-in heavy whipping cream. Continue cooking for 5 to 7 minutes in medium heat while stirring every 2 minutes.
Transfer to a serving plate. Serve.
Share and enjoy!",spinach garlic butter heavy whip cream nutmeg black,"['spinach', 'garlic', 'butter', 'heavy', 'whip', 'cream', 'nutmeg', 'black']"
https://panlasangpinoy.com/fish-ball-soup-recipe/,Fish Ball Soup Recipe,none,"1 lb. fish fillet, 5 tablespoons tapioca starch, 3 pieces ice cubes, 1/4 cup minced scallions, 1/2 cup chopped scallions, 1 medium yellow onion sliced, 1 bunch baby bok choy, 6 cups vegetable broth, 1 teaspoon Salt, 1/2 teaspoon ground black pepper, 1 tablespoon fish sauce","Boil the vegetable broth in a large cooking pot.
Put-in the onions and simmer for 10 minutes.
Meanwhile, make the fish paste by combining the fish fillet, tapioca starch, salt, and pepper in a food processor. Mince the mixture until the texture becomes soft.
Transfer the mixture in a mixing bowl. Add the minced scallions and ice cubes. Mix well using your hands until the mixture becomes thick.
Make a ball out of the mixture by grabbing a handful using your hand. Make an “O” shaped opening using your thumb and index finger. Gently squeeze your hand until the mixture exits the opening. Use a spoon to scoop the mixture.
Place the scooped mixture in the simmering broth. Continue to simmer until the balls float.
Add the chopped scallions and bok choy. Cook for 5 to 7 minutes.
Pour in the fish sauce. Stir.
Transfer to a serving bowl.
Serve. Share and enjoy!",fish fillet tapioca starch ice cube scallion scallion yellow onion baby bok choy vegetable broth black fish sauce,"['fish', 'fillet', 'tapioca', 'starch', 'ice', 'cub', 'scallion', 'scallion', 'yellow', 'onion', 'baby', 'bok', 'choy', 'vegetable', 'broth', 'black', 'fish', 'sauce']"
